Zooniverse name,HTRU-N name,Possible source
HTRU-N_set01_cand003663.png,G035.3-04.3_masked_beam1_56289_No36_DM506.00_1.67ms_Cand.pfd,Possible match HTRU-N_set01_cand003663.png for J1911+00 with P0 6.940000 Harmonic Number = 5.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for B1849+00 with P0 2.180195 Harmonic Number = 2.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1901+00 with P0 0.777662 Harmonic Number = 1 Angular sep. (deg): 0.331679318896
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1843-0050 with P0 0.782598 Harmonic Number = 1 Angular sep. (deg): 0.831192495256
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for B1917+00 with P0 1.272260 Harmonic Number = 1 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1911+00 with P0 6.940000 Harmonic Number = 6.25 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1911+00 with P0 6.940000 Harmonic Number = 8.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1929+00 with P0 1.166900 Harmonic Number = 1 Angular sep. (deg): 0.42295730882
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1851+0118 with P0 0.906977 Harmonic Number = 1 Angular sep. (deg): 1.21703350304
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for B1907+00 with P0 1.016948 Harmonic Number = 1 Angular sep. (deg): 0.026327211805
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1850+0026 with P0 1.081844 Harmonic Number = 1 Angular sep. (deg): 0.451177252685
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1852+0013 with P0 0.957751 Harmonic Number = 1 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1850-0006 with P0 2.191498 Harmonic Number = 2.0 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1854+00 with P0 0.767330 Harmonic Number = 1 Angular sep. (deg): 0.317898829722
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1843-0000 with P0 0.880330 Harmonic Number = 1 Angular sep. (deg): 0.478166999029
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for J1842-0153 with P0 1.054228 Harmonic Number = 1 Angular sep. (deg): 0.531505424427
HTRU-N_set01_cand003690.png,G035.3-04.3_masked_beam1_56289_No46_DM87.10_1.04ms_Cand.pfd,Possible match HTRU-N_set01_cand003690.png for B1822+00 with P0 0.778949 Harmonic Number = 1 Angular sep. (deg): 0.766637601412
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for B1849+00 with P0 2.180195 Harmonic Number = 2.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1901+00 with P0 0.777662 Harmonic Number = 1 Angular sep. (deg): 0.331679318896
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1843-0050 with P0 0.782598 Harmonic Number = 1 Angular sep. (deg): 0.831192495256
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for B1917+00 with P0 1.272260 Harmonic Number = 1 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1911+00 with P0 6.940000 Harmonic Number = 6.25 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1911+00 with P0 6.940000 Harmonic Number = 8.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1929+00 with P0 1.166900 Harmonic Number = 1 Angular sep. (deg): 0.42295730882
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1851+0118 with P0 0.906977 Harmonic Number = 1 Angular sep. (deg): 1.21703350304
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for B1907+00 with P0 1.016948 Harmonic Number = 1 Angular sep. (deg): 0.026327211805
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1850+0026 with P0 1.081844 Harmonic Number = 1 Angular sep. (deg): 0.451177252685
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1852+0013 with P0 0.957751 Harmonic Number = 1 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1850-0006 with P0 2.191498 Harmonic Number = 2.0 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1854+00 with P0 0.767330 Harmonic Number = 1 Angular sep. (deg): 0.317898829722
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1843-0000 with P0 0.880330 Harmonic Number = 1 Angular sep. (deg): 0.478166999029
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for J1842-0153 with P0 1.054228 Harmonic Number = 1 Angular sep. (deg): 0.531505424427
HTRU-N_set01_cand003717.png,G035.3-04.3_masked_beam2_56289_No21_DM230.00_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand003717.png for B1822+00 with P0 0.778949 Harmonic Number = 1 Angular sep. (deg): 0.766637601412
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for B1849+00 with P0 2.180195 Harmonic Number = 2.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1852+0033 with P0 11.558713 Harmonic Number = 8.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for B1917+00 with P0 1.272260 Harmonic Number = 1 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1851-0053 with P0 1.409065 Harmonic Number = 1 Angular sep. (deg): 0.81460922289
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1911+00 with P0 6.940000 Harmonic Number = 5.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1911+00 with P0 6.940000 Harmonic Number = 6.25 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1929+00 with P0 1.166900 Harmonic Number = 1 Angular sep. (deg): 0.42295730882
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1851+0118 with P0 0.906977 Harmonic Number = 1 Angular sep. (deg): 1.21703350304
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for B1907+00 with P0 1.016948 Harmonic Number = 1 Angular sep. (deg): 0.026327211805
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1850+0026 with P0 1.081844 Harmonic Number = 1 Angular sep. (deg): 0.451177252685
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1852+0013 with P0 0.957751 Harmonic Number = 1 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1850-0006 with P0 2.191498 Harmonic Number = 2.0 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1842-0153 with P0 1.054228 Harmonic Number = 1 Angular sep. (deg): 0.531505424427
HTRU-N_set01_cand003722.png,G035.3-04.3_masked_beam2_56289_No26_DM15.60_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand003722.png for J1910-0112 with P0 1.360603 Harmonic Number = 1 Angular sep. (deg): 0.940565034026
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for B1849+00 with P0 2.180195 Harmonic Number = 2.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1852+0033 with P0 11.558713 Harmonic Number = 8.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for B1917+00 with P0 1.272260 Harmonic Number = 1 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1851-0053 with P0 1.409065 Harmonic Number = 1 Angular sep. (deg): 0.81460922289
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1911+00 with P0 6.940000 Harmonic Number = 5.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1911+00 with P0 6.940000 Harmonic Number = 6.25 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1911+00 with P0 6.940000 Harmonic Number = 8.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1929+00 with P0 1.166900 Harmonic Number = 1 Angular sep. (deg): 0.42295730882
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1851+0118 with P0 0.906977 Harmonic Number = 1 Angular sep. (deg): 1.21703350304
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for B1907+00 with P0 1.016948 Harmonic Number = 1 Angular sep. (deg): 0.026327211805
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1850+0026 with P0 1.081844 Harmonic Number = 1 Angular sep. (deg): 0.451177252685
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1852+0013 with P0 0.957751 Harmonic Number = 1 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1850-0006 with P0 2.191498 Harmonic Number = 2.0 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1843-0000 with P0 0.880330 Harmonic Number = 1 Angular sep. (deg): 0.478166999029
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1842-0153 with P0 1.054228 Harmonic Number = 1 Angular sep. (deg): 0.531505424427
HTRU-N_set01_cand003724.png,G035.3-04.3_masked_beam2_56289_No28_DM27.80_1.15ms_Cand.pfd,Possible match HTRU-N_set01_cand003724.png for J1910-0112 with P0 1.360603 Harmonic Number = 1 Angular sep. (deg): 0.940565034026
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1850-0031 with P0 0.734185 Harmonic Number = 1 Angular sep. (deg): 0.508874798366
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1851-0029 with P0 0.518721 Harmonic Number = 1 Angular sep. (deg): 0.479055248503
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1837-0045 with P0 0.617037 Harmonic Number = 1 Angular sep. (deg): 0.827820794065
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for B1849+00 with P0 2.180195 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for B1849+00 with P0 2.180195 Harmonic Number = 4.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for B1849+00 with P0 2.180195 Harmonic Number = 5.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1852+0033 with P0 11.558713 Harmonic Number = 16.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1901+00 with P0 0.777662 Harmonic Number = 1 Angular sep. (deg): 0.331679318896
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1849-0040 with P0 0.672481 Harmonic Number = 1 Angular sep. (deg): 0.643506255752
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1837+0053 with P0 0.473513 Harmonic Number = 1 Angular sep. (deg): 0.931708935234
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1843-0050 with P0 0.782598 Harmonic Number = 1 Angular sep. (deg): 0.831192495256
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1859+00 with P0 0.559634 Harmonic Number = 1 Angular sep. (deg): 0.479674341404
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1846+0051 with P0 0.434373 Harmonic Number = 1 Angular sep. (deg): 0.825200397872
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for B1917+00 with P0 1.272260 Harmonic Number = 2.0 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1851-0053 with P0 1.409065 Harmonic Number = 2.0 Angular sep. (deg): 0.81460922289
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1851-0053 with P0 1.409065 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.81460922289
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1911+00 with P0 6.940000 Harmonic Number = 8.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1911+00 with P0 6.940000 Harmonic Number = 16.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1929+00 with P0 1.166900 Harmonic Number = 2.0 Angular sep. (deg): 0.42295730882
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1856+0102 with P0 0.620217 Harmonic Number = 1 Angular sep. (deg): 0.926595362273
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for B1902-01 with P0 0.643181 Harmonic Number = 1 Angular sep. (deg): 0.807964537976
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1851+0118 with P0 0.906977 Harmonic Number = 1 Angular sep. (deg): 1.21703350304
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1851+0118 with P0 0.906977 Harmonic Number = 2.0 Angular sep. (deg): 1.21703350304
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1849+0127 with P0 0.542155 Harmonic Number = 1 Angular sep. (deg): 1.36145595741
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1844+00 with P0 0.460503 Harmonic Number = 1 Angular sep. (deg): 0.628742430383
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for B1907+00 with P0 1.016948 Harmonic Number = 2.0 Angular sep. (deg): 0.026327211805
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1850+0026 with P0 1.081844 Harmonic Number = 2.0 Angular sep. (deg): 0.451177252685
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1844-0030 with P0 0.641098 Harmonic Number = 1 Angular sep. (deg): 0.571414988613
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1848-0023 with P0 0.537624 Harmonic Number = 1 Angular sep. (deg): 0.447480607335
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1852+0013 with P0 0.957751 Harmonic Number = 1 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1852+0013 with P0 0.957751 Harmonic Number = 2.0 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand003749.png,G035.3-04.3_masked_beam2_56289_No4_DM483.20_0.70ms_Cand.pfd,Possible match HTRU-N_set01_cand003749.png for J1832+0029 with P0 0.533917 Harmonic Number = 1 Angular sep. (deg): 0.726129194276
