subject_id,project_id,workflow_ids,subject_set_id,metadata,locations,classifications_by_workflow,retired_in_workflow
1977293,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_1_27.jpeg"",""image2"":""After-Bahia-20160418-clipped_1_27.jpeg"",""center_lat"":""-0.7073029724979677"",""center_lon"":""-80.51461549569392"",""upper_left_lat"":""-0.6991688114004265"",""upper_left_lon"":""-80.52269654594721"",""bottom_left_lat"":""-0.7154388204545494"",""bottom_left_lon"":""-80.52269488383816"",""upper_right_lat"":""-0.6991671296638998"",""upper_right_lon"":""-80.50653613568227"",""bottom_right_lat"":""-0.7154370995793095"",""bottom_right_lon"":""-80.50653441730346""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a1bc3496-9803-4221-97d1-d7954298ea2d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0b1b4f04-ef57-4842-9135-cc566602d7f6.jpeg""}",null,[]
1977294,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_1_29.jpeg"",""image2"":""After-Bahia-20160418-clipped_1_29.jpeg"",""center_lat"":""-0.7235729615676266"",""center_lon"":""-80.51461378600469"",""upper_left_lat"":""-0.7154388204545494"",""upper_left_lon"":""-80.52269488383816"",""bottom_left_lat"":""-0.7317088283462395"",""bottom_left_lon"":""-80.52269318348588"",""upper_right_lat"":""-0.7154370995793095"",""upper_right_lon"":""-80.50653441730346"",""bottom_right_lat"":""-0.7317070683320227"",""bottom_right_lon"":""-80.50653265938672""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c110791d-b831-435a-8ff7-cb031366ab43.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/de16d78b-f808-4b73-84f9-73ce57560edf.jpeg""}",null,[]
1977295,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_1_31.jpeg"",""image2"":""After-Bahia-20160418-clipped_1_31.jpeg"",""center_lat"":""-0.7398429494615054"",""center_lon"":""-80.51461203742454"",""upper_left_lat"":""-0.7317088283462395"",""upper_left_lon"":""-80.52269318348588"",""bottom_left_lat"":""-0.7479788350490667"",""bottom_left_lon"":""-80.52269144488969"",""upper_right_lat"":""-0.7317070683320227"",""upper_right_lon"":""-80.50653265938672"",""bottom_right_lat"":""-0.7479770358956035"",""bottom_right_lon"":""-80.50653086193134""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ff652452-4940-4b95-b9b6-5f2a164fbf47.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/191b9820-acaf-4140-aa5a-a360866dc95f.jpeg""}",null,[]
1977296,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_0.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_0.jpeg"",""center_lat"":""-0.4876574269869707"",""center_lon"":""-80.50655487694542"",""upper_left_lat"":""-0.4795230168687642"",""upper_left_lon"":""-80.51463534814957"",""bottom_left_lat"":""-0.4957930196237561"",""bottom_left_lon"":""-80.51463418286876"",""upper_right_lat"":""-0.47952184428350736"",""upper_right_lon"":""-80.49847559041629"",""bottom_right_lat"":""-0.4957918072513279"",""bottom_right_lon"":""-80.49847438634247""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/63a5c695-3e1e-45b1-aa89-3164077fb5b9.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/872a9516-4086-424a-9dba-3b2e877c230a.jpeg""}",null,[]
1977297,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_2.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_2.jpeg"",""center_lat"":""-0.5039274096116472"",""center_lon"":""-80.5065536725031"",""upper_left_lat"":""-0.4957930196237561"",""upper_left_lon"":""-80.51463418286876"",""bottom_left_lat"":""-0.5120630215730566"",""bottom_left_lon"":""-80.51463297870518"",""upper_right_lat"":""-0.4957918072513279"",""upper_right_lon"":""-80.49847438634247"",""bottom_right_lat"":""-0.5120617694132712"",""bottom_right_lon"":""-80.49847314209143""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/46645abd-6639-4d78-af0e-7d7e674ecfc2.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0112a998-60f0-443d-a015-8ece7c293f1c.jpeg""}",null,[]
1977298,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_4.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_4.jpeg"",""center_lat"":""-0.5201973914173197"",""center_lon"":""-80.50655242853054"",""upper_left_lat"":""-0.5120630215730566"",""upper_left_lon"":""-80.51463297870518"",""bottom_left_lat"":""-0.5283330226902282"",""bottom_left_lon"":""-80.5146317356583"",""upper_right_lat"":""-0.5120617694132712"",""upper_right_lon"":""-80.49847314209143"",""bottom_right_lat"":""-0.5283317307428937"",""bottom_right_lon"":""-80.49847185766264""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/275216fe-745f-458b-9f04-071a509206ba.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/76499717-bfae-47ab-a7b9-0388fb46cb14.jpeg""}",null,[]
1977299,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_6.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_6.jpeg"",""center_lat"":""-0.5364673723775488"",""center_lon"":""-80.50655114502722"",""upper_left_lat"":""-0.5283330226902282"",""upper_left_lon"":""-80.5146317356583"",""bottom_left_lat"":""-0.5446030229488347"",""bottom_left_lon"":""-80.51463045372768"",""upper_right_lat"":""-0.5283317307428937"",""upper_right_lon"":""-80.49847185766264"",""bottom_right_lat"":""-0.5446016912137533"",""bottom_right_lon"":""-80.49847053305562""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7815c8d7-db30-4f7e-9ff0-e9e8943524d1.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1000b12b-f2d9-43aa-a1c2-f332fad818ec.jpeg""}",null,[]
1977300,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_8.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_8.jpeg"",""center_lat"":""-0.5527373524658946"",""center_lon"":""-80.50654982199262"",""upper_left_lat"":""-0.5446030229488347"",""upper_left_lon"":""-80.51463045372768"",""bottom_left_lat"":""-0.5608730223224394"",""bottom_left_lon"":""-80.51462913291276"",""upper_right_lat"":""-0.5446016912137533"",""upper_right_lon"":""-80.49847053305562"",""bottom_right_lat"":""-0.5608716507994073"",""bottom_right_lon"":""-80.49846916826984""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9cfd19f8-599b-4ccb-aacb-8a0eca26f32c.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/91046362-af64-4a69-a441-5a77987262bd.jpeg""}",null,[]
1977301,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_10.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_10.jpeg"",""center_lat"":""-0.5690073316559182"",""center_lon"":""-80.50654845942624"",""upper_left_lat"":""-0.5608730223224394"",""upper_left_lon"":""-80.51462913291276"",""bottom_left_lat"":""-0.5771430207846066"",""bottom_left_lon"":""-80.51462777321302"",""upper_right_lat"":""-0.5608716507994073"",""upper_right_lon"":""-80.49846916826984"",""bottom_right_lat"":""-0.5771416094734134"",""bottom_right_lon"":""-80.49846776330475""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9ec12e9a-0f94-4e5a-9751-f8beb5f4df4a.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bee5476b-2b04-4f43-b999-d82526359296.jpeg""}",null,[]
1977302,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_12.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_12.jpeg"",""center_lat"":""-0.5852773099211805"",""center_lon"":""-80.50654705732752"",""upper_left_lat"":""-0.5771430207846066"",""upper_left_lon"":""-80.51462777321302"",""bottom_left_lat"":""-0.5934130183089005"",""bottom_left_lon"":""-80.51462637462795"",""upper_right_lat"":""-0.5771416094734134"",""upper_right_lon"":""-80.49846776330475"",""bottom_right_lat"":""-0.5934115672093301"",""bottom_right_lon"":""-80.49846631815979""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fd1b7e62-44b7-4d4b-99e4-354da6661df8.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f18f8c0a-0378-4b4c-8076-a2dac6501f43.jpeg""}",null,[]
1977303,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_14.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_14.jpeg"",""center_lat"":""-0.6015472872352432"",""center_lon"":""-80.50654561569593"",""upper_left_lat"":""-0.5934130183089005"",""upper_left_lon"":""-80.51462637462795"",""bottom_left_lat"":""-0.6096830148688854"",""bottom_left_lon"":""-80.51462493715698"",""upper_right_lat"":""-0.5934115672093301"",""upper_right_lon"":""-80.49846631815979"",""bottom_right_lat"":""-0.6096815239807156"",""bottom_right_lon"":""-80.49846483283437""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4883e76f-f373-4915-a959-880da0123c1e.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9519f4dd-8012-46c1-bb01-3a771a363a95.jpeg""}",null,[]
1977304,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_16.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_16.jpeg"",""center_lat"":""-0.6178172635716673"",""center_lon"":""-80.50654413453084"",""upper_left_lat"":""-0.6096830148688854"",""upper_left_lon"":""-80.51462493715698"",""bottom_left_lat"":""-0.6259530104381265"",""bottom_left_lon"":""-80.51462346079951"",""upper_right_lat"":""-0.6096815239807156"",""upper_right_lon"":""-80.49846483283437"",""bottom_right_lat"":""-0.6259514797611289"",""bottom_right_lon"":""-80.49846330732792""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/83e39f6e-d9fc-4c2e-af96-063c8e34a89d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/86af3541-3b6e-4626-9139-e9b565a7fbff.jpeg""}",null,[]
1977305,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_18.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_18.jpeg"",""center_lat"":""-0.6340872389040157"",""center_lon"":""-80.50654261383171"",""upper_left_lat"":""-0.6259530104381265"",""upper_left_lon"":""-80.51462346079951"",""bottom_left_lat"":""-0.6422230049901888"",""bottom_left_lon"":""-80.51462194555499"",""upper_right_lat"":""-0.6259514797611289"",""upper_right_lon"":""-80.49846330732792"",""bottom_right_lat"":""-0.6422214345241288"",""bottom_right_lon"":""-80.49846174163984""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b7eb1e03-bf19-4cfd-8c8c-40ef08993cbc.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8f09079d-d255-4db2-a67c-d99df9db0664.jpeg""}",null,[]
1977306,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_20.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_20.jpeg"",""center_lat"":""-0.6503572132058502"",""center_lon"":""-80.50654105359791"",""upper_left_lat"":""-0.6422230049901888"",""upper_left_lon"":""-80.51462194555499"",""bottom_left_lat"":""-0.6584929984986381"",""bottom_left_lon"":""-80.51462039142278"",""upper_right_lat"":""-0.6422214345241288"",""upper_right_lon"":""-80.49846174163984"",""bottom_right_lat"":""-0.6584913882432752"",""bottom_right_lon"":""-80.49846013576948""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/85320190-f59e-4307-90bb-9a4c03f67c3f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e944672a-1103-4bd3-a496-928353cdbb07.jpeg""}",null,[]
1977307,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_22.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_22.jpeg"",""center_lat"":""-0.6666271864507336"",""center_lon"":""-80.50653945382885"",""upper_left_lat"":""-0.6584929984986381"",""upper_left_lon"":""-80.51462039142278"",""bottom_left_lat"":""-0.6747629909370401"",""bottom_left_lon"":""-80.5146187984023"",""upper_right_lat"":""-0.6584913882432752"",""upper_right_lon"":""-80.49846013576948"",""bottom_right_lat"":""-0.6747613408921276"",""bottom_right_lon"":""-80.49845848971621""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a4eb8817-cb9c-49e6-812b-2b3ef529154e.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ec20c848-f917-4170-87ad-93b24189f9bd.jpeg""}",null,[]
1977308,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_24.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_24.jpeg"",""center_lat"":""-0.682897158612229"",""center_lon"":""-80.50653781452384"",""upper_left_lat"":""-0.6747629909370401"",""upper_left_lon"":""-80.5146187984023"",""bottom_left_lat"":""-0.6910329822789611"",""bottom_left_lon"":""-80.51461716649288"",""upper_right_lat"":""-0.6747613408921276"",""upper_right_lon"":""-80.49845848971621"",""bottom_right_lat"":""-0.6910312924442463"",""bottom_right_lon"":""-80.49845680347939""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/de85eb75-0f7d-4560-9dab-ed3418309629.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f3b59b8c-5e56-460e-9e8c-76d033373765.jpeg""}",null,[]
1977309,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_26.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_26.jpeg"",""center_lat"":""-0.6991671296638998"",""center_lon"":""-80.50653613568227"",""upper_left_lat"":""-0.6910329822789611"",""upper_left_lon"":""-80.51461716649288"",""bottom_left_lat"":""-0.7073029724979677"",""bottom_left_lon"":""-80.51461549569392"",""upper_right_lat"":""-0.6910312924442463"",""upper_right_lon"":""-80.49845680347939"",""bottom_right_lat"":""-0.7073012428731916"",""bottom_right_lon"":""-80.49845507705831""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6c743269-2572-41d3-821c-85b84363096d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/621c5c19-227c-4718-825a-79da3c9f4c92.jpeg""}",null,[]
1977310,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_28.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_28.jpeg"",""center_lat"":""-0.7154370995793095"",""center_lon"":""-80.50653441730346"",""upper_left_lat"":""-0.7073029724979677"",""upper_left_lon"":""-80.51461549569392"",""bottom_left_lat"":""-0.7235729615676266"",""bottom_left_lon"":""-80.51461378600469"",""upper_right_lat"":""-0.7073012428731916"",""upper_right_lon"":""-80.49845507705831"",""bottom_right_lat"":""-0.7235711921525244"",""bottom_right_lon"":""-80.49845331045232""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bfa01f8d-3c9e-4a1a-b249-8d400e1fb3fa.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/69981f1c-f558-4559-bdba-9b980ba6b9bc.jpeg""}",null,[]
1977311,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_30.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_30.jpeg"",""center_lat"":""-0.7317070683320227"",""center_lon"":""-80.50653265938672"",""upper_left_lat"":""-0.7235729615676266"",""upper_left_lon"":""-80.51461378600469"",""bottom_left_lat"":""-0.7398429494615054"",""bottom_left_lon"":""-80.51461203742454"",""upper_right_lat"":""-0.7235711921525244"",""upper_right_lon"":""-80.49845331045232"",""bottom_right_lat"":""-0.7398411402558059"",""bottom_right_lon"":""-80.4984515036607""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e9eb038e-a8e3-4a10-a4b8-8dc7975d3474.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/30d2623f-c9b5-4b22-87db-596c0c1a006c.jpeg""}",null,[]
1977312,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_2_32.jpeg"",""image2"":""After-Bahia-20160418-clipped_2_32.jpeg"",""center_lat"":""-0.7479770358956035"",""center_lon"":""-80.50653086193134"",""upper_left_lat"":""-0.7398429494615054"",""upper_left_lon"":""-80.51461203742454"",""bottom_left_lat"":""-0.7561129361531719"",""bottom_left_lon"":""-80.51461024995278"",""upper_right_lat"":""-0.7398411402558059"",""upper_right_lon"":""-80.4984515036607"",""bottom_right_lat"":""-0.7561110871565979"",""bottom_right_lon"":""-80.49844965668274""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/29dc2385-58ea-4ce9-9424-c7ec14e18fa1.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/809284f2-df73-469d-8a86-c2626224064a.jpeg""}",null,[]
1977313,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_3_1.jpeg"",""image2"":""After-Bahia-20160418-clipped_3_1.jpeg"",""center_lat"":""-0.4957918072513279"",""center_lon"":""-80.49847438634247"",""upper_left_lat"":""-0.4876574269869707"",""upper_left_lon"":""-80.50655487694542"",""bottom_left_lat"":""-0.5039274096116472"",""bottom_left_lon"":""-80.5065536725031"",""upper_right_lat"":""-0.4876562149839664"",""upper_right_lon"":""-80.49039511989949"",""bottom_right_lat"":""-0.5039261571699514"",""bottom_right_lon"":""-80.49039387601718""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/17fb49e6-c52b-4ad3-8bef-c2a116f008d1.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/96f0c844-a48e-47c4-84ef-a2a2e59b6939.jpeg""}",null,[]
1977314,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_3_3.jpeg"",""image2"":""After-Bahia-20160418-clipped_3_3.jpeg"",""center_lat"":""-0.5120617694132712"",""center_lon"":""-80.49847314209143"",""upper_left_lat"":""-0.5039274096116472"",""upper_left_lon"":""-80.5065536725031"",""bottom_left_lat"":""-0.5201973914173197"",""bottom_left_lon"":""-80.50655242853054"",""upper_right_lat"":""-0.5039261571699514"",""upper_right_lon"":""-80.49039387601718"",""bottom_right_lat"":""-0.5201960985367406"",""bottom_right_lon"":""-80.49039259131017""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4a26e60d-cf43-4a2a-b18f-247c9f1a0c73.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e4c6de1f-e75d-4fce-96d6-0e5ec5f23a26.jpeg""}",null,[]
1977315,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_3_5.jpeg"",""image2"":""After-Bahia-20160418-clipped_3_5.jpeg"",""center_lat"":""-0.5283317307428937"",""center_lon"":""-80.49847185766264"",""upper_left_lat"":""-0.5201973914173197"",""upper_left_lon"":""-80.50655242853054"",""bottom_left_lat"":""-0.5364673723775488"",""bottom_left_lon"":""-80.50655114502722"",""upper_right_lat"":""-0.5201960985367406"",""upper_right_lon"":""-80.49039259131017"",""bottom_right_lat"":""-0.5364660390578886"",""bottom_right_lon"":""-80.49039126577796""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd1625fd-804e-424e-b5d3-170d1c17242f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a74180ba-1492-424d-ab30-7475b41f470c.jpeg""}",null,[]
1977316,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_3_7.jpeg"",""image2"":""After-Bahia-20160418-clipped_3_7.jpeg"",""center_lat"":""-0.5446016912137533"",""center_lon"":""-80.49847053305562"",""upper_left_lat"":""-0.5364673723775488"",""upper_left_lon"":""-80.50655114502722"",""bottom_left_lat"":""-0.5527373524658946"",""bottom_left_lon"":""-80.50654982199262"",""upper_right_lat"":""-0.5364660390578886"",""upper_right_lon"":""-80.49039126577796"",""bottom_right_lat"":""-0.552735978706949"",""bottom_right_lon"":""-80.49038989942001""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a2198bfd-48ef-4798-bc6f-2862f132f824.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0b31482e-32d6-4a25-b6b0-52cf061010f1.jpeg""}",null,[]
1977317,2519,[],4262,"{""image1"":""Before-Bahia-20160418-clipped-warped_3_9.jpeg"",""image2"":""After-Bahia-20160418-clipped_3_9.jpeg"",""center_lat"":""-0.5608716507994073"",""center_lon"":""-80.49846916826984"",""upper_left_lat"":""-0.5527373524658946"",""upper_left_lon"":""-80.50654982199262"",""bottom_left_lat"":""-0.5690073316559182"",""bottom_left_lon"":""-80.50654845942624"",""upper_right_lat"":""-0.552735978706949"",""upper_right_lon"":""-80.49038989942001"",""bottom_right_lat"":""-0.5690059174574765"",""bottom_right_lon"":""-80.4903884922358""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/23a35450-1027-46ed-919e-6b01710bb964.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fcb7307a-38a8-4ef2-8d0d-0fe993179202.jpeg""}",null,[]
